"REIMS";"51100";"4.03333";"49.25"
"EPERNAY";"51200";"3.95";"49.05"
"SOMME-BIONNE";"51800";"4.73333";"49.1"
"DOMMARTIN-SOUS-HANS";"51800";"4.78333";"49.1167"
"COOLUS";"51510";"4.35";"48.9167"
"LE MESNIL-SUR-OGER";"51190";"4.01667";"48.95"
"BRAUX-SAINT-REMY";"51800";"4.86667";"49.0167"
"PARGNY-LES-REIMS";"51390";"3.91667";"49.2167"
"CUPERLY";"51400";"4.43333";"49.0667"
"BROUILLET";"51170";"3.73333";"49.2167"
"BREUVERY-SUR-COOLE";"51240";"4.31667";"48.8667"
"MONTMIRAIL";"51210";"3.53333";"48.8667"
"SAINT-MASMES";"51490";"4.26667";"49.3167"
"VOUILLERS";"51340";"4.83333";"48.6833"
"CUCHERY";"51480";"3.81667";"49.1333"
"SOGNY-AUX-MOULINS";"51520";"4.4";"48.9"
"ROUVROY-RIPONT";"51800";"4.73333";"49.2167"
"OGNES";"51230";"3.9";"48.7"
"VANDIERES";"51700";"3.7375";"49.1078"
"ECUEIL";"51500";"3.95";"49.1833"
"MAREUIL-SUR-AY";"51160";"4.03333";"49.05"
"LA CAURE";"51270";"3.78333";"48.9167"
"MOUSSY";"51200";"3.91667";"49.0167"
"PONTFAVERGER-MORONVILLIERS";"51490";"4.31945";"49.2967"
"PEVY";"51140";"3.83333";"49.3167"
"THIBIE";"51510";"4.21667";"48.9333"
"BREBAN";"51320";"4.4";"48.5833"
"ARRIGNY";"51290";"4.71667";"48.6167"
"GRANGES-SUR-AUBE";"51260";"3.85";"48.5833"
"DAMPIERRE-LE-CHATEAU";"51330";"4.8";"49"
"VAL-DE-VESLE";"51360";"4.22223";"49.175"
"COURTISOLS";"51460";"4.51667";"48.9833"
"MONTEPREUX";"51320";"4.13333";"48.7167"
"BACONNES";"51400";"4.33333";"49.1667"
"MARCILLY-SUR-SEINE";"51260";"3.7";"48.5667"
"ECURY-LE-REPOS";"51230";"4.03333";"48.8"
"LE MEIX-SAINT-EPOING";"51120";"3.65";"48.7"
"LA CHEPPE";"51600";"4.5";"49.05"
"NESLE-LA-REPOSTE";"51120";"3.55";"48.6333"
"LIGNON";"51290";"4.53333";"48.5833"
"POTANGIS";"51260";"3.65";"48.5833"
"NORROIS";"51300";"4.61667";"48.6667"
"OLIZY";"51700";"3.75833";"49.15"
"SAINT-MARTIN-SUR-LE-PRE";"51520";"4.33333";"48.9833"
"HANS";"51800";"4.75";"49.1167"
"SOMME-SUIPPE";"51600";"4.58333";"49.1167"
"TREPAIL";"51380";"4.18333";"49.1"
"SAINTE-GEMME";"51700";"3.66667";"49.15"
"VILLERS-ALLERAND";"51500";"4.01667";"49.1667"
"HEILTZ-L'EVEQUE";"51340";"4.75";"48.7833"
"FEREBRIANGES";"51270";"3.85";"48.8667"
"SARCY";"51170";"3.81667";"49.2"
"LOISY-SUR-MARNE";"51300";"4.55";"48.7667"
"VANDEUIL";"51140";"3.78333";"49.2833"
"MATIGNICOURT-GONCOURT";"51300";"4.68333";"48.6833"
"BLIGNY";"51170";"3.86667";"49.1833"
"SAINT-ETIENNE-SUR-SUIPPE";"51110";"4.1";"49.3833"
"PUISIEULX";"51500";"4.11667";"49.1833"
"AUMENANCOURT";"51110";"4.06861";"49.3848"
"PASSAVANT-EN-ARGONNE";"51800";"5";"49.0167"
"SERZY-ET-PRIN";"51170";"3.76667";"49.25"
"VAUCHAMPS";"51210";"3.61667";"48.8833"
"CHAMPLAT-ET-BOUJACOURT";"51480";"3.83333";"49.15"
"MATOUGUES";"51510";"4.25";"48.9833"
"VOUZY";"51130";"4.1";"48.9167"
"HERMONVILLE";"51220";"3.9";"49.3333"
"SAINT-SATURNIN";"51260";"3.9";"48.6167"
"MOURMELON-LE-GRAND";"51400";"4.36667";"49.1333"
"MUIZON";"51140";"3.88333";"49.2667"
"LA CHAPELLE-LASSON";"51260";"3.83333";"48.6333"
"VITRY-LE-FRANCOIS";"51300";"4.58333";"48.7333"
"DOMMARTIN-VARIMONT";"51330";"4.78223";"48.9781"
"FONTAINE-EN-DORMOIS";"51800";"4.71667";"49.2333"
"SAINT-IMOGES";"51160";"3.96667";"49.1"
"SEPT-SAULX";"51400";"4.25";"49.15"
"ABLANCOURT";"51240";"4.53333";"48.8167"
"MOEURS-VERDEY";"51120";"3.67806";"48.7273"
"VAUDEMANGE";"51380";"4.21667";"49.0833"
"ELISE-DAUCOURT";"51800";"4.86695";"49.0459"
"EPENSE";"51330";"4.83333";"48.9667"
"CLAMANGES";"51130";"4.08333";"48.8333"
"ORMES";"51370";"3.95";"49.2333"
"BLESME";"51340";"4.78333";"48.7333"
"BOUY";"51400";"4.35";"49.0833"
"SAINT-LUMIER-LA-POPULEUSE";"51340";"4.8";"48.7333"
"CHAUDEFONTAINE";"51800";"4.86667";"49.1"
"LA NOUE";"51310";"3.61056";"48.7431"
"VIENNE-LA-VILLE";"51800";"4.85";"49.1667"
"SAINT-LOUP";"51120";"3.81667";"48.7333"
"SAINT-GILLES";"51170";"3.68333";"49.2833"
"MARSANGIS";"51260";"3.83333";"48.6"
"BAUDEMENT";"51260";"3.78333";"48.5833"
"CUMIERES";"51480";"3.93333";"49.0667"
"AMBONNAY";"51150";"4.16667";"49.0667"
"SAINT-QUENTIN-LES-MARAIS";"51300";"4.65";"48.7833"
"CHALONS-EN-CHAMPAGNE";"51000";"4.36667";"48.9583"
"BINARVILLE";"51800";"4.9";"49.2333"
"LA VILLE-SOUS-ORBAIS";"51270";"3.68333";"48.9667"
"SAINT-JEAN-DEVANT-POSSESSE";"51330";"4.8";"48.8833"
"MERFY";"51220";"3.95";"49.3"
"LA CELLE-SOUS-CHANTEMERLE";"51260";"3.68333";"48.6167"
"BISSEUIL";"51150";"4.08333";"49.05"
"LA CHAPELLE-FELCOURT";"51800";"4.76667";"49.05"
"VILLENEUVE-LA-LIONNE";"51310";"3.45";"48.7667"
"ESTERNAY";"51310";"3.56667";"48.7333"
"MERLAUT";"51300";"4.66667";"48.7667"
"BLAISE-SOUS-ARZILLIERES";"51300";"4.58333";"48.6667"
"TRECON";"51130";"4.08333";"48.8667"
"THIL";"51220";"3.96667";"49.3167"
"LAGERY";"51170";"3.75";"49.2"
"COURCY";"51220";"4";"49.3167"
"MOSLINS";"51200";"3.93333";"48.9667"
"CORMICY";"51220";"3.9";"49.3667"
"BRANSCOURT";"51140";"3.81667";"49.2667"
"ROMIGNY";"51170";"3.76667";"49.1667"
"MAFFRECOURT";"51800";"4.81667";"49.1167"
"CHERVILLE";"51150";"4.16667";"49.0167"
"TILLOY-ET-BELLAY";"51460";"4.61667";"49"
"SAINT-MARTIN-D'ABLOIS";"51200";"3.86667";"49"
"SARRY";"51520";"4.4";"48.9167"
"MAREUIL-EN-BRIE";"51270";"3.75";"48.95"
"LES MESNEUX";"51370";"3.96667";"49.2167"
"ORBAIS-L'ABBAYE";"51270";"3.69861";"48.95"
"DROSNAY";"51290";"4.61667";"48.5833"
"ARCIS-LE-PONSART";"51170";"3.7";"49.2333"
"L'EPINE";"51460";"4.46667";"48.9833"
"LINTHES";"51230";"3.85";"48.7333"
"CHAMPFLEURY";"51500";"4.01667";"49.1987"
"CONFLANS-SUR-SEINE";"51260";"3.68333";"48.55"
"SERMAIZE-LES-BAINS";"51250";"4.91667";"48.7833"
"BASLIEUX-SOUS-CHATILLON";"51700";"3.8";"49.1167"
"LES PETITES-LOGES";"51400";"4.225";"49.1333"
"TRIGNY";"51140";"3.9";"49.3"
"REIMS-LA-BRULEE";"51300";"4.66667";"48.7167"
"THILLOIS";"51370";"3.95";"49.25"
"FONTAINE-DENIS-NUISY";"51120";"3.68333";"48.6333"
"MINAUCOURT-LE-MESNIL-LES-HURLUS";"51800";"4.71528";"49.1706"
"CORMONTREUIL";"51350";"4.05";"49.2167"
"DAMPIERRE-AU-TEMPLE";"51400";"4.38333";"49.05"
"LIVRY-LOUVERCY";"51400";"4.30778";"49.1142"
"MOURMELON-LE-PETIT";"51400";"4.31667";"49.1333"
"CHATRICES";"51800";"4.93333";"49.0333"
"VILLE-EN-SELVE";"51500";"4.08333";"49.1167"
"SELLES";"51490";"4.28333";"49.3"
"AUVE";"51800";"4.7";"49.0333"
"NESLE-LE-REPONS";"51700";"3.71667";"49.05"
"HERPONT";"51460";"4.73333";"49"
"AOUGNY";"51170";"3.73333";"49.1833"
"SAINT-VRAIN";"51340";"4.8";"48.7"
"VAUDESINCOURT";"51600";"4.4";"49.2167"
"SAINT-GIBRIEN";"51510";"4.3";"48.9667"
"CHAMPVOISY";"51700";"3.63333";"49.1333"
"RECY";"51520";"4.31667";"48.9833"
"BROUSSY-LE-PETIT";"51230";"3.83333";"48.8"
"FERE-CHAMPENOISE";"51230";"3.98333";"48.75"
"TAUXIERES-MUTRY";"51150";"4.1";"49.0833"
"DIZY";"51200";"3.96667";"49.0667"
"CHIGNY-LES-ROSES";"51500";"4.05";"49.15"
"LA VILLENEUVE-LES-CHARLEVILLE";"51120";"3.69473";"48.8084"
"DOMMARTIN-LETTREE";"51320";"4.3";"48.7667"
"RIEUX";"51210";"3.5";"48.85"
"PROSNES";"51400";"4.28333";"49.1833"
"CHAMPILLON";"51160";"3.98333";"49.0833"
"MORANGIS";"51200";"3.91667";"48.9667"
"MAURUPT-LE-MONTOIS";"51340";"4.85";"48.75"
"COURMAS";"51390";"3.9";"49.1833"
"BROUSSY-LE-GRAND";"51230";"3.88333";"48.7833"
"BOUCHY-SAINT-GENEST";"51310";"3.50834";"48.6495"
"LES ESSARTS-LES-SEZANNE";"51120";"3.65";"48.75"
"MUTIGNY";"51160";"4.01667";"49.0667"
"SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON";"51290";"4.64584";"48.6298"
"LUXEMONT-ET-VILLOTTE";"51300";"4.63333";"48.7"
"PROUILLY";"51140";"3.85";"49.3"
"SAINT-SOUPLET-SUR-PY";"51600";"4.46667";"49.2333"
"BASSUET";"51300";"4.66667";"48.8"
"SAINTE-MENEHOULD";"51800";"4.9";"49.0833"
"CHEMINON";"51250";"4.9";"48.7333"
"NOIRLIEU";"51330";"4.81667";"48.95"
"CUIS";"51200";"3.96667";"49"
"COURJEONNET";"51270";"3.83333";"48.8333"
"AVENAY-VAL-D'OR";"51160";"4.05";"49.0667"
"CHAMPAUBERT";"51270";"3.78333";"48.8833"
"SAINT-MARD-SUR-AUVE";"51800";"4.73333";"49.0333"
"SAINT-HILAIRE-AU-TEMPLE";"51400";"4.38333";"49.05"
"VERNEUIL";"51700";"3.66667";"49.1"
"WARMERIVILLE";"51110";"4.21667";"49.35"
"GIVRY-EN-ARGONNE";"51330";"4.88333";"48.95"
"CORROBERT";"51210";"3.6";"48.9167"
"MONCETZ-LONGEVAS";"51470";"4.43333";"48.9167"
"SEZANNE";"51120";"3.71667";"48.7167"
"ISLES-SUR-SUIPPE";"51110";"4.2";"49.35"
"ATHIS";"51150";"4.13333";"49.0167"
"SOMMESOUS";"51320";"4.2";"48.7333"
"BUSSY-LETTREE";"51320";"4.26667";"48.8"
"SAINT-MARTIN-L'HEUREUX";"51490";"4.4";"49.25"
"CERNON";"51240";"4.35";"48.8333"
"AIGNY";"51150";"4.21667";"49.0333"
"VILLENEUVE-RENNEVILLE-CHEVIGNY";"51130";"4.06167";"48.9189"
"LEUVRIGNY";"51700";"3.76667";"49.0667"
"VAL-DE-VIERE";"51340";"4.73334";"48.8128"
"PIERRY";"51200";"3.93333";"49.0167"
"VALMY";"51800";"4.76667";"49.0833"
"VILLERS-AUX-BOIS";"51130";"3.93333";"48.9333"
"BRIMONT";"51220";"4.01667";"49.3333"
"CORRIBERT";"51270";"3.76667";"48.95"
"BRUGNY-VAUDANCOURT";"51200";"3.88333";"49"
"PLIVOT";"51150";"4.06667";"49.0167"
"MOIREMONT";"51800";"4.88333";"49.1333"
"VANAULT-LE-CHATEL";"51330";"4.73333";"48.8667"
"CHAPELAINE";"51290";"4.5";"48.5833"
"GERMINON";"51130";"4.16667";"48.8833"
"OEUILLY";"51480";"3.8";"49.0667"
"ANGLURE";"51260";"3.81667";"48.5833"
"VOUARCES";"51260";"3.9";"48.5833"
"BELVAL-SOUS-CHATILLON";"51480";"3.85";"49.1167"
"BOURSAULT";"51480";"3.85";"49.05"
"POILLY";"51170";"3.81667";"49.2167"
"SOUDRON";"51320";"4.2";"48.85"
"MOIVRE";"51240";"4.66667";"48.9167"
"VILLERS-MARMERY";"51380";"4.2";"49.1333"
"SAINT-JEAN-SUR-TOURBE";"51600";"4.68333";"49.1333"
"SAINT-QUENTIN-SUR-COOLE";"51240";"4.33333";"48.85"
"BASSU";"51300";"4.7";"48.8333"
"CRAMANT";"51200";"3.98333";"48.9833"
"BINSON-ET-ORQUIGNY";"51700";"3.78333";"49.0833"
"FROMENTIERES";"51210";"3.71667";"48.9"
"SOULIERES";"51130";"3.93333";"48.9"
"CHENIERS";"51510";"4.25";"48.8833"
"POSSESSE";"51330";"4.8";"48.8833"
"FRIGNICOURT";"51300";"4.6";"48.7"
"BEZANNES";"51430";"3.98333";"49.2167"
"SAINT-CHERON";"51290";"4.56667";"48.6333"
"JANVILLIERS";"51210";"3.65";"48.9"
"ECOLLEMONT";"51290";"4.73333";"48.6167"
"ARZILLIERES-NEUVILLE";"51290";"4.58861";"48.6448"
"VERNANCOURT";"51330";"4.83333";"48.8667"
"MECRINGES";"51210";"3.5";"48.8667"
"BETHON";"51260";"3.61667";"48.6167"
"FAUX-FRESNAY";"51230";"3.95";"48.65"
"VIENNE-LE-CHATEAU";"51800";"4.88333";"49.1833"
"PASSY-GRIGNY";"51700";"3.68333";"49.1167"
"TOURS-SUR-MARNE";"51150";"4.11667";"49.05"
"SONGY";"51240";"4.5";"48.8"
"LES ESSARTS-LE-VICOMTE";"51310";"3.55";"48.6667"
"VITRY-LA-VILLE";"51240";"4.46667";"48.8333"
"DORMANS";"51700";"3.63333";"49.0667"
"VILLENEUVE-SAINT-VISTRE-ET-VILLEVOTTE";"51120";"3.75973";"48.6339"
"TINQUEUX";"51430";"3.98333";"49.25"
"COIZARD-JOCHES";"51270";"3.86667";"48.8167"
"JALONS";"51150";"4.18333";"49"
"GAYE";"51120";"3.8";"48.6833"
"VAUCIENNES";"51480";"3.88333";"49.05"
"CHANGY";"51300";"4.66667";"48.7667"
"SIVRY-ANTE";"51800";"4.86889";"49"
"BRUSSON";"51300";"4.7";"48.75"
"CHAMPIGNEUL-CHAMPAGNE";"51150";"4.16667";"48.9667"
"GOURGANCON";"51230";"4.01667";"48.7"
"BIGNICOURT-SUR-MARNE";"51300";"4.61667";"48.6833"
"VILLEVENARD";"51270";"3.8";"48.8333"
"VENTEUIL";"51480";"3.83333";"49.0833"
"VILLIERS-AUX-CORNEILLES";"51260";"3.68333";"48.5833"
"ROMAIN";"51140";"3.76667";"49.3333"
"TRAMERY";"51170";"3.8";"49.2167"
"SARON-SUR-AUBE";"51260";"3.73333";"48.5667"
"CHEPPES-LA-PRAIRIE";"51240";"4.46667";"48.8333"
"COURVILLE";"51170";"3.7";"49.2667"
"FAVRESSE";"51300";"4.73333";"48.7167"
"CLESLES";"51260";"3.83333";"48.5333"
"LINTHELLES";"51230";"3.81667";"48.7167"
"LA VEUVE";"51520";"4.31667";"49.0333"
"SAINT-UTIN";"51290";"4.5";"48.55"
"AUBILLY";"51170";"3.86667";"49.2167"
"ESCARDES";"51310";"3.51667";"48.7"
"AUBERIVE";"51600";"4.41639";"49.2042"
"CHALTRAIT";"51130";"3.9";"48.9333"
"POCANCY";"51130";"4.15";"48.95"
"CONNANTRE";"51230";"3.91667";"48.7167"
"VILLERS-EN-ARGONNE";"51800";"4.93333";"49.0167"
"COMPERTRIX";"51510";"4.35";"48.9333"
"VADENAY";"51400";"4.4";"49.0667"
"MALMY";"51800";"4.80833";"49.175"
"GIZAUCOURT";"51800";"4.78333";"49.05"
"SAINT-HILAIRE-LE-GRAND";"51600";"4.46667";"49.1667"
"FESTIGNY";"51700";"3.75";"49.05"
"BETHENIVILLE";"51490";"4.36667";"49.3"
"LE CHEMIN";"51800";"4.96667";"49"
"CLOYES-SUR-MARNE";"51300";"4.63333";"48.6667"
"SERVON-MELZICOURT";"51800";"4.85";"49.2167"
"BUSSY-LE-REPOS";"51330";"4.76667";"48.9"
"SAINT-JEAN-SUR-MOIVRE";"51240";"4.58333";"48.9"
"THIEBLEMONT-FAREMONT";"51300";"4.73333";"48.6833"
"MARSON";"51240";"4.53333";"48.9167"
"WITRY-LES-REIMS";"51420";"4.11667";"49.3"
"CRUGNY";"51170";"3.73333";"49.25"
"COURTAGNON";"51480";"3.94611";"49.1448"
"PLICHANCOURT";"51300";"4.66667";"48.75"
"COURDEMANGES";"51300";"4.55";"48.7"
"SAINTE-MARIE-A-PY";"51600";"4.5";"49.2333"
"ARGERS";"51800";"4.85";"49.0667"
"MAILLY-CHAMPAGNE";"51500";"4.11667";"49.15"
"BOURGOGNE";"51110";"4.06667";"49.35"
"COUVROT";"51300";"4.56667";"48.75"
"CORBEIL";"51320";"4.43333";"48.5833"
"PARGNY-SUR-SAULX";"51340";"4.83333";"48.7667"
"MONCETZ-L'ABBAYE";"51290";"4.65";"48.65"
"GERMAINE";"51160";"4.03333";"49.1167"
"AULNAY-SUR-MARNE";"51150";"4.2";"49"
"POGNY";"51240";"4.48333";"48.8667"
"LE FRESNE";"51240";"4.63333";"48.9167"
"COURTHIEZY";"51700";"3.6";"49.05"
"ROUFFY";"51130";"4.1";"48.9333"
"MAIRY-SUR-MARNE";"51240";"4.41667";"48.8667"
"HAUTEVILLE";"51290";"4.77028";"48.6375"
"VILLERS-LE-SEC";"51250";"4.85";"48.8167"
"LE BREUIL";"51210";"3.64667";"48.9756"
"HUIRON";"51300";"4.53333";"48.7"
"HAUSSIMONT";"51320";"4.16667";"48.75"
"OYES";"51120";"3.78333";"48.8167"
"WARGEMOULIN-HURLUS";"51800";"4.7";"49.15"
"GRAUVES";"51190";"3.96667";"48.9667"
"VAVRAY-LE-GRAND";"51300";"4.71667";"48.8"
"IGNY-COMBLIZY";"51700";"3.71306";"49.0187"
"COUPETZ";"51240";"4.36667";"48.8167"
"BAYE";"51270";"3.76667";"48.85"
"REUIL";"51480";"3.79973";"49.0823"
"VERTUS";"51130";"4";"48.9"
"SAINT-JUST-SAUVAGE";"51260";"3.78333";"48.55"
"OUTREPONT";"51300";"4.68333";"48.7667"
"ETOGES";"51270";"3.85";"48.8833"
"FLEURY-LA-RIVIERE";"51480";"3.88333";"49.0833"
"LARZICOURT";"51290";"4.71667";"48.6333"
"VESIGNEUL-SUR-MARNE";"51240";"4.45";"48.8667"
"VIRGINY";"51800";"4.76667";"49.1667"
"OMEY";"51240";"4.5";"48.95"
"GIVRY-LES-LOISY";"51130";"3.90833";"48.8917"
"TOGNY-AUX-BOEUFS";"51240";"4.45";"48.85"
"ETREPY";"51340";"4.81667";"48.7667"
"ECLAIRES";"51800";"5";"49"
"CHARLEVILLE";"51120";"3.66667";"48.8167"
"SAINT-GERMAIN-LA-VILLE";"51240";"4.45";"48.8833"
"MARDEUIL";"51200";"3.93333";"49.05"
"DOMPREMY";"51300";"4.73333";"48.7333"
"FRESNE-LES-REIMS";"51110";"4.1";"49.3333"
"NEUVY";"51310";"3.51667";"48.75"
"MARFAUX";"51170";"3.88333";"49.1667"
"TROISSY";"51700";"3.71667";"49.0833"
"LE BUISSON";"51300";"4.75056";"48.7614"
"BERZIEUX";"51800";"4.8";"49.1667"
"LA NEUVILLE-AUX-BOIS";"51330";"4.9";"48.9667"
"CHALONS-SUR-VESLE";"51140";"3.91667";"49.2833"
"BLACY";"51300";"4.55";"48.7333"
"JUVIGNY";"51150";"4.26667";"49.0167"
"HEUTREGIVILLE";"51110";"4.26195";"49.3253"
"ANGLUZELLES-ET-COURCELLES";"51230";"3.88333";"48.6667"
"OGER";"51190";"4.01667";"48.95"
"COOLE";"51320";"4.4";"48.7333"
"MAGENTA";"51200";"3.96667";"49.05"
"BUSSY-LE-CHATEAU";"51600";"4.55";"49.0667"
"CHAMPIGNY";"51370";"3.96667";"49.2667"
"LA NEUVILLE-AUX-LARRIS";"51480";"3.83333";"49.15"
"SAINT-MARD-SUR-LE-MONT";"51330";"4.85";"48.9167"
"SOUDE";"51320";"4.31139";"48.7395"
"CERNAY-LES-REIMS";"51420";"4.1";"49.2667"
"RILLY-LA-MONTAGNE";"51500";"4.05";"49.1667"
"JOISELLE";"51310";"3.51667";"48.7667"
"VILLE-DOMMANGE";"51390";"3.93333";"49.2"
"OIRY";"51200";"4.05";"49.0167"
"SOIZY-AUX-BOIS";"51120";"3.73333";"48.8167"
"HEILTZ-LE-MAURUPT";"51340";"4.81667";"48.8"
"AMBRIERES";"51290";"4.83333";"48.6333"
"VENTELAY";"51140";"3.8";"49.3333"
"VILLESENEUX";"51130";"4.15";"48.8333"
"BOULT-SUR-SUIPPE";"51110";"4.15";"49.3667"
"BRANDONVILLERS";"51290";"4.55";"48.6"
"DONTRIEN";"51490";"4.41667";"49.2333"
"SAINT-THIERRY";"51220";"3.96667";"49.3"
"POMACLE";"51110";"4.15";"49.3333"
"BOUVANCOURT";"51140";"3.83333";"49.3333"
"CHATILLON-SUR-MARNE";"51700";"3.75";"49.1"
"CAUROY-LES-HERMONVILLE";"51220";"3.91667";"49.35"
"CHICHEY";"51120";"3.76667";"48.6833"
"CHAMERY";"51500";"3.96667";"49.1667"
"BAGNEUX";"51260";"3.83333";"48.5667"
"BERGERES-LES-VERTUS";"51130";"4";"48.8833"
"COURGIVAUX";"51310";"3.48333";"48.7"
"BERMERICOURT";"51220";"3.98333";"49.35"
"JONCHERY-SUR-VESLE";"51140";"3.81667";"49.2833"
"JANVRY";"51390";"3.88333";"49.25"
"VRIGNY";"51390";"3.91667";"49.2333"
"TAISSY";"51500";"4.1";"49.2167"
"UNCHAIR";"51170";"3.75";"49.2833"
"VILLE-SUR-TOURBE";"51800";"4.78333";"49.1833"
"VOILEMONT";"51800";"4.8";"49.05"
"BASLIEUX-LES-FISMES";"51170";"3.71667";"49.3167"
"ISLE-SUR-MARNE";"51290";"4.68333";"48.65"
"SOUAIN-PERTHES-LES-HURLUS";"51600";"4.53333";"49.1833"
"COURCELLES-SAPICOURT";"51140";"3.83333";"49.2667"
"NANTEUIL-LA-FORET";"51480";"3.92278";"49.1303"
"GLANNES";"51300";"4.53333";"48.7167"
"PONTHION";"51300";"4.71667";"48.7667"
"HEILTZ-LE-HUTIER";"51300";"4.76667";"48.6833"
"ORCONTE";"51300";"4.73333";"48.6667"
"CAUREL";"51110";"4.15";"49.3"
"REUVES";"51120";"3.8";"48.8"
"FISMES";"51170";"3.68333";"49.3"
"LISSE-EN-CHAMPAGNE";"51300";"4.64223";"48.8131"
"SAINT-MEMMIE";"51470";"4.38333";"48.95"
"LOISY-EN-BRIE";"51130";"3.9";"48.8833"
"ALLEMANCHE-LAUNAY-ET-SOYER";"51260";"3.78806";"48.6045"
"JONQUERY";"51700";"3.78333";"49.15"
"MARIGNY";"51230";"3.86667";"48.6667"
"LOUVOIS";"51150";"4.11667";"49.1"
"BEINE-NAUROY";"51490";"4.21667";"49.25"
"NOGENT-L'ABBESSE";"51420";"4.15";"49.25"
"GERMIGNY";"51390";"3.86667";"49.25"
"SAPIGNICOURT";"52100";"4.81667";"48.65"
"LAVAL-SUR-TOURBE";"51600";"4.68333";"49.1333"
"AY";"51160";"4";"49.05"
"LHERY";"51170";"3.76667";"49.2"
"MONTHELON";"51200";"3.93333";"48.9833"
"SAVIGNY-SUR-ARDRES";"51170";"3.78333";"49.2333"
"ECRIENNES";"51300";"4.68333";"48.6833"
"FAVEROLLES-ET-COEMY";"51170";"3.8";"49.2333"
"ALLIANCELLES";"51250";"4.88333";"48.8"
"VINAY";"51200";"3.9";"49.0167"
"CHAVOT-COURCOURT";"51200";"3.91667";"49"
"LA NEUVILLE-AU-PONT";"51800";"4.86667";"49.1167"
"CHATILLON-SUR-BROUE";"51290";"4.7";"48.55"
"MASSIGES";"51800";"4.75";"49.1833"
"SAINT-ETIENNE-AU-TEMPLE";"51460";"4.41667";"49.0167"
"FLAVIGNY";"51190";"4.05";"48.9833"
"COURCEMAIN";"51260";"3.91667";"48.6167"
"VERZY";"51380";"4.16667";"49.15"
"VRAUX";"51150";"4.23333";"49.0167"
"PRUNAY";"51360";"4.18333";"49.1833"
"VERRIERES";"51800";"4.90806";"49.065"
"VERZENAY";"51360";"4.15";"49.1667"
"EUVY";"51230";"4.03333";"48.7167"
"CHAINTRIX-BIERGES";"51130";"4.1";"48.9"
"SOMME-YEVRE";"51330";"4.76667";"48.95"
"VILLERS-AUX-NOEUDS";"51500";"3.98333";"49.1833"
"LE BAIZIL";"51270";"3.8";"48.9667"
"PEAS";"51120";"3.78333";"48.75"
"LA CROIX-EN-CHAMPAGNE";"51600";"4.65";"49.0667"
"ANTHENAY";"51700";"3.73333";"49.15"
"POIX";"51460";"4.63333";"48.9667"
"AVIZE";"51190";"4.01667";"48.9667"
"LES ISTRES-ET-BURY";"51190";"4.08333";"48.9833"
"GUEUX";"51390";"3.91667";"49.25"
"CONTAULT";"51330";"4.79278";"48.9139"
"MAREUIL-LE-PORT";"51700";"3.75";"49.0833"
"THAAS";"51230";"3.88333";"48.65"
"TALUS-SAINT-PRIX";"51270";"3.75";"48.8333"
"CHATILLON-SUR-MORIN";"51310";"3.58333";"48.7"
"HAUSSIGNEMONT";"51300";"4.75";"48.7167"
"SUIZY-LE-FRANC";"51270";"3.73333";"48.95"
"VILLE-EN-TARDENOIS";"51170";"3.8";"49.1833"
"FLORENT-EN-ARGONNE";"51800";"4.95";"49.1333"
"DAMERY";"51480";"3.88333";"49.0667"
"LE THOULT-TROSNAY";"51210";"3.68333";"48.85"
"LE CHATELIER";"51330";"4.90334";"48.9375"
"HOURGES";"51140";"3.76667";"49.2833"
"COURLANDON";"51170";"3.73333";"49.3167"
"SAINT-LUMIER-EN-CHAMPAGNE";"51300";"4.63333";"48.8"
"SAINT-REMY-SUR-BUSSY";"51600";"4.58333";"49.05"
"LACHY";"51120";"3.71667";"48.7667"
"MONDEMENT-MONTGIVROUX";"51120";"3.78333";"48.7833"
"LES GRANDES-LOGES";"51400";"4.3";"49.05"
"LOIVRE";"51220";"3.98333";"49.35"
"ESCLAVOLLES-LUREY";"51260";"3.66667";"48.55"
"ROSNAY";"51390";"3.86667";"49.25"
"GIONGES";"51130";"3.96667";"48.9333"
"SAINT-EUPHRAISE-ET-CLAIRIZET";"51390";"3.88639";"49.2125"
"PLEURS";"51230";"3.86667";"48.6833"
"TRESLON";"51140";"3.81667";"49.2333"
"SAINT-THOMAS-EN-ARGONNE";"51800";"4.86667";"49.1833"
"CHENAY";"51140";"3.93333";"49.3"
"LANDRICOURT";"51290";"4.81667";"48.6167"
"PRINGY";"51300";"4.51667";"48.7833"
"VAUCLERC";"51300";"4.65";"48.7167"
"BETTANCOURT-LA-LONGUE";"51330";"4.88333";"48.8333"
"VERDON";"51210";"3.61667";"48.95"
"PIERRE-MORAINS";"51130";"4.01667";"48.8333"
"COUPEVILLE";"51240";"4.61667";"48.9167"
"VELYE";"51130";"4.11667";"48.8833"
"LA CHAPELLE-SOUS-ORBAIS";"51270";"3.73333";"48.9167"
"CHEPY";"51240";"4.43333";"48.9"
"VATRY";"51320";"4.25";"48.8167"
"BEAUNAY";"51270";"3.88333";"48.8833"
"MONTMORT-LUCY";"51270";"3.80861";"48.9248"
"SAINT-REMY-SOUS-BROYES";"51120";"3.78333";"48.7"
"CUISLES";"51700";"3.76667";"49.1333"
"JUSSECOURT-MINECOURT";"51340";"4.78333";"48.8"
"SAINT-AMAND-SUR-FION";"51300";"4.6";"48.8167"
